Trial,ParticipantID,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Year,Task,ParticipantGender,SearchOrder,Item
1,2018-1_2_f,1,DOWN,3.11,204,949.94,15.22,TRUE,636,839,1020.3,480.7,958.9,597.8,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,2,DOWN,5.65,50,328.47,113.02,FALSE,1870,1919,1000.2,511,909.3,733.7,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,3,RIGHT,1.66,21,104.67,79.27,FALSE,2165,2185,906.6,745.3,993.8,721.1,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,4,UP,4.53,50,251.72,90.68,FALSE,2371,2420,986.1,721.7,991.1,534.7,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,5,DOWN,4.3,47,317.2,91.48,FALSE,4748,4794,991.4,486.8,1003.2,662,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,6,.,0.49,10,38.1,48.78,FALSE,4941,4950,999.8,687.7,992.8,668.1,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,7,UP,3.85,49,207.77,78.63,FALSE,5899,5947,987.6,645.7,989.3,488.9,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,8,.,0.4,10,32.99,40.09,FALSE,6091,6100,989,472,982.4,487.3,2018,SocialEngagement,Female,NA,sheep.jpg
1,2018-1_2_f,9,DOWN,0.74,17,57.97,43.71,FALSE,7845,7861,974.3,464.4,964.3,493.2,2018,SocialEngagement,Female,NA,sheep.jpg
1,2019-1_1_m11,11,UP,0.59,12,74.1,49.42,FALSE,2320,2328,303.2,708.4,293.1,685.2,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,12,UP,4.01,32,253.3,125.27,FALSE,2480,2508,292.1,687.6,315.9,525.4,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,13,RIGHT,4.03,36,169.4,112.01,FALSE,3000,3032,315.6,536.5,511.6,516.2,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,14,RIGHT,5.61,52,331.3,107.79,FALSE,3236,3284,483.1,524.6,719.2,635.6,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,15,LEFT,0.89,16,89.7,55.61,FALSE,3468,3480,714.8,655.3,675.2,669.8,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,16,UP,2.5,28,178.9,89.26,FALSE,3652,3676,684.6,677.8,735.9,586.7,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,17,RIGHT,1.72,24,144.6,71.49,FALSE,3964,3984,717.5,604.3,796.7,584.6,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,18,RIGHT,6.87,44,330.4,156.08,FALSE,4096,4136,785.9,592.1,1097.1,692.5,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-1_1_m11,19,RIGHT,2.1,28,166.9,74.83,FALSE,4360,4384,1080.2,692.8,1171.8,732.7,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2018-3_1_f1,1,DOWN,3.77,44,318.97,85.58,FALSE,345,388,904.9,543.9,916.6,698.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,2,RIGHT,2.66,32,125.29,83.15,FALSE,662,693,907.8,723.3,1049.2,690.5,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,3,LEFT,5.28,49,320.25,107.73,FALSE,880,928,1041.2,687.7,758.3,632.2,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,4,LEFT,3.37,27,194.77,124.77,FALSE,1090,1116,733.7,634.7,550.2,606.2,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,5,DOWN,4.49,47,322.91,95.62,FALSE,1417,1463,538.9,611.1,457.1,791.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,6,LEFT,2.01,24,127.8,83.62,FALSE,1714,1737,450.1,808.8,352.4,761.8,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,7,DOWN,1.44,29,82.61,49.66,FALSE,2143,2171,348.6,759.2,359.7,821.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,8,UP,1.44,22,97.2,65.61,FALSE,2293,2314,351.7,810.4,328,750.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,9,RIGHT,16.56,79,532.81,209.61,FALSE,2581,2659,332.9,752.2,1281.1,810.1,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,10,RIGHT,1.24,18,72.57,68.75,FALSE,2888,2905,1257.3,813.9,1314.4,782.7,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2019-5_1_f2,1,RIGHT,7.05,48,249.93,146.98,FALSE,176,220,440,520.6,721,366.5,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,2,LEFT,10.56,144,1114.29,73.34,TRUE,440,580,723.7,383.8,224,299.7,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,3,RIGHT,15.74,60,425.97,262.35,FALSE,808,864,210.2,300.3,969.5,341.8,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,4,DOWN,7.3,36,368.75,202.8,FALSE,980,1012,954.2,342,800.6,597.8,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,5,UP,1.25,188,1555.43,6.67,TRUE,1124,1308,812.2,584.4,852,547.1,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,6,DOWN,4.82,40,230.81,120.43,FALSE,1620,1656,829.1,548.1,809.1,742,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,7,UP,5.4,44,204.14,122.64,FALSE,1948,1988,826.9,734.8,811.7,517.7,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,8,.,0.17,8,30.02,21.24,FALSE,2280,2284,814.8,531.2,820.2,536.2,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,9,DOWN,5.62,36,288.48,156.25,FALSE,2836,2868,838.6,545.1,816.2,772.7,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,10,.,0.42,12,42.06,34.88,FALSE,3104,3112,830,778.5,850.2,775.1,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,11,UP,5.89,44,235.24,133.79,FALSE,3380,3420,857.1,774,859.6,535.3,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,12,DOWN,6.05,36,291.7,167.97,FALSE,3604,3636,851.7,545.3,850,791.4,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,13,UP,5.58,52,133.83,107.29,FALSE,4276,4324,865.7,788.9,860.1,561.6,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,14,DOWN,5.65,36,291.75,157.07,FALSE,4540,4572,857.5,533.9,860.5,762.9,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,15,.,0.38,12,38,31.42,FALSE,4792,4800,867.5,772.6,854.1,783.5,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,16,UP,5.6,40,206.24,140.07,FALSE,5092,5128,854.9,788.6,858,560.3,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,17,.,0.16,8,27.88,20.06,FALSE,5536,5540,859.8,537.4,858.3,531.2,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,18,DOWN,6.17,36,321.67,171.37,FALSE,5900,5932,851,521.2,844.5,771,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,19,UP,5.67,40,230.19,141.85,FALSE,6288,6324,849.6,768.8,848.6,539,2019,SocialEngagement,Female,2,sheep.jpg
1,2019-5_1_f2,20,.,0.16,8,30.95,19.61,FALSE,6560,6564,853.1,540.1,856,534.4,2019,SocialEngagement,Female,2,sheep.jpg
1,2018-3_1_f1,31,DOWN,6.53,60,376.61,108.78,FALSE,9234,9293,342,680.2,222.5,953.8,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,32,UP,1.48,37,136.42,39.96,FALSE,9550,9586,247.1,959.1,297,903.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,33,RIGHT,4.31,53,328.44,81.35,FALSE,9783,9835,302.9,897.5,503.2,1019.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,34,UP,0.66,12,48.32,54.77,FALSE,9984,9995,502.8,1019.4,475,998.2,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,35,RIGHT,1.49,40,155.68,37.23,FALSE,10317,10356,468.4,994.6,546.5,963.8,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,36,RIGHT,7.7,63,361.54,122.27,FALSE,10595,10657,551.6,947.3,997.2,932.5,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,37,LEFT,1.96,25,133.87,78.32,FALSE,10864,10888,985.4,933.8,879.8,904.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,38,DOWN,2.04,25,135.39,81.51,FALSE,11087,11111,892.5,910.1,925.5,998,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,39,UP,1.77,25,125.33,70.99,FALSE,11504,11528,927.5,978.5,999.4,921.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,40,LEFT,1.07,18,74.41,59.36,FALSE,11786,11803,997.6,944.5,939.5,929.2,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,41,UP,2.45,27,145.78,90.84,FALSE,11958,11984,953.2,932.7,918.4,828.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,42,UP,1.17,21,80.37,55.86,FALSE,12223,12243,915.6,844.3,869.3,808,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,43,RIGHT,8.96,67,400.05,133.67,FALSE,13169,13235,865.3,817.8,1358.8,925.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,44,DOWN,2.43,26,154.23,93.33,FALSE,13540,13565,1333.9,917.8,1406.7,1012.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,45,LEFT,1.92,35,199.4,54.73,FALSE,13810,13844,1390.5,1001.1,1292.8,1045.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,46,RIGHT,3.2,46,257.98,69.53,FALSE,14184,14229,1267.6,1054.2,1457.1,1045.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,47,RIGHT,1.03,32,124.73,32.25,FALSE,14440,14471,1479.7,1033.4,1537.2,1051.2,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,48,LEFT,1.2,20,78.55,60.17,FALSE,14694,14713,1558.6,1054.3,1492.9,1078.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,49,RIGHT,1.2,41,161.59,29.39,FALSE,15147,15187,1494.6,1075.3,1564.3,1059.1,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,50,RIGHT,0.96,35,107.13,27.43,FALSE,15461,15495,1593,1060.3,1651.2,1064.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,51,LEFT,3.66,46,344,79.52,FALSE,15672,15717,1664.3,1050.9,1448.2,1017.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,52,UP,8.58,65,491.56,132.05,FALSE,16110,16174,1397.4,1018.6,1484.9,646.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-3_1_f1,53,RIGHT,1.77,23,101.72,77.15,FALSE,16399,16421,1484,651.5,1560.1,701,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-2_2_f2,1,DOWN,10.43,64,538.24,163.01,FALSE,326,389,793.4,243.9,818.5,663.4,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,2,LEFT,6.05,50,300.8,121.02,FALSE,552,601,814.4,655.5,498.8,751,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,3,LEFT,3.7,28,216.68,132.17,FALSE,695,722,464.8,772.2,275.3,698.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,4,LEFT,1.08,23,84.06,46.8,FALSE,955,977,282.7,697.4,226.7,676.9,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,5,LEFT,0.7,11,54.25,63.67,FALSE,1146,1156,227.4,712.3,194.8,694,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,6,DOWN,1.44,26,108.38,55.44,FALSE,1419,1444,183.8,709.5,163.3,770.3,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,7,UP,2,25,114.07,80.1,FALSE,1863,1887,153.3,757.9,209.5,681.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,8,RIGHT,1.28,23,90.11,55.82,FALSE,2205,2227,205.2,730.1,279.9,723.9,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,9,RIGHT,2.01,23,133.24,87.25,FALSE,2441,2463,281.2,708.9,387.3,743.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,10,LEFT,1.38,20,90.23,68.82,FALSE,2703,2722,376.6,731.9,299.6,717.1,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,11,LEFT,1.6,25,103.46,63.94,FALSE,2872,2896,310.5,723.5,220.8,742.6,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,12,RIGHT,1.21,18,78.64,66.95,FALSE,3474,3491,215.1,619.6,284.3,613.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,13,UP,0.8,21,48.98,37.92,FALSE,3723,3743,258.2,632.4,244.8,600.4,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,14,RIGHT,1.23,26,93.23,47.41,FALSE,4354,4379,253.2,631.1,303.7,667.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,15,RIGHT,1.39,21,94,66.36,FALSE,4868,4888,278.5,677.6,352.5,700.9,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,16,RIGHT,1.63,22,112.61,74.06,FALSE,5374,5395,322.5,663.9,411.2,685.4,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,17,RIGHT,1.01,28,118.45,36.14,FALSE,5633,5660,394,646.6,449.6,657.5,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,18,RIGHT,1.02,270,21.16,3.78,TRUE,5800,6069,394,646.6,449.6,657.5,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,19,UP,3.51,159,747.54,22.06,TRUE,6748,6906,421.5,736.2,488.2,597.2,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,20,RIGHT,1.52,20,97.75,75.87,FALSE,7604,7623,457.6,624,533.8,595.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,21,RIGHT,0.87,17,61.88,51.31,FALSE,8227,8243,516,609.3,564,616,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,22,RIGHT,1.47,22,96.43,67.03,FALSE,8619,8640,537.3,654,612.5,679.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,23,LEFT,2.04,28,136.49,72.69,FALSE,8960,8987,601.7,676.4,489.2,693.4,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,24,RIGHT,1.8,24,129.49,74.95,FALSE,9355,9378,502.1,690.3,599.4,712,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,25,RIGHT,1.25,24,109.02,51.99,FALSE,9938,9961,573.7,730.4,634.9,756.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,26,RIGHT,0.98,36,119.49,27.27,FALSE,10980,11015,641.9,827.9,695,814.7,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,27,DOWN,1.48,21,99.31,70.71,FALSE,11543,11563,689,816.2,653.9,875.2,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,28,RIGHT,1.9,23,127.81,82.48,FALSE,12183,12205,651.2,919,760.2,925,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,29,RIGHT,2.71,26,163.64,104.09,FALSE,12476,12501,737.8,869.7,890.2,852.7,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,30,UP,0.72,19,50.43,37.71,FALSE,13433,13451,893,854.2,909.8,825.9,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,31,.,0.39,9,39.29,43.81,FALSE,13674,13682,897.4,847.7,875.1,846.5,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,32,RIGHT,4.78,32,282.48,149.36,FALSE,14017,14048,868.4,831.7,1101.6,940.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,33,UP,4.46,51,117.58,87.52,FALSE,14529,14579,1096.9,922.3,923.7,780.3,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,34,LEFT,3.06,35,182.33,87.49,FALSE,14706,14740,914,773.6,756.7,721.9,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,35,RIGHT,1.47,21,97.62,69.77,FALSE,14932,14952,749.3,712.9,829.7,724.4,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,36,LEFT,1.24,20,85.95,62.14,FALSE,15257,15276,817.3,746.6,747.9,742.1,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,37,RIGHT,2.21,28,139.71,78.83,FALSE,15687,15714,745,772.5,837.1,836.5,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,38,LEFT,1.46,20,92.99,72.93,FALSE,15895,15914,826.7,815.6,746.9,799.9,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,39,.,0.36,8,37.84,44.62,FALSE,16259,16266,743.9,788.4,724,790.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,40,RIGHT,1.26,38,111.77,33.13,FALSE,16771,16808,726.4,776.3,778.2,739.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,41,RIGHT,1.36,23,100.57,59.18,FALSE,17336,17358,765.8,761.3,832.1,790.4,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,42,UP,1.13,18,76.47,62.84,FALSE,17999,18016,829.6,794.8,797.3,753.2,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,43,.,0.35,27,63.13,13.12,FALSE,18473,18499,803.1,770.6,822.9,772.2,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,44,LEFT,0.57,11,44.65,51.61,FALSE,18731,18741,838,759.7,806.3,761.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2019-4_2_m12,46,RIGHT,1.61,24,135.7,67.21,FALSE,12896,12916,1142,666.7,1221.4,670.3,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2019-4_2_m12,47,RIGHT,1.31,24,104.4,54.43,FALSE,13092,13112,1207.2,651.8,1271.3,645.2,2019,VisualSearch_Star,Male,1,sheep.jpg
1,2018-2_2_f2,47,LEFT,1.02,16,68.67,63.48,FALSE,19917,19932,816.9,737.5,760.1,738.8,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,48,RIGHT,1.8,36,156.68,49.88,FALSE,20291,20326,763.8,718.2,861.3,736.2,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-2_2_f2,49,UP,2.75,164,765.95,16.77,TRUE,20816,20979,857.9,776.8,858.6,661,2018,VisualSearch_Count,Female,2,sheep.jpg
1,2018-4_2_F1,16,LEFT,8.87,51,318.3,173.93,FALSE,7597,7647,923.7,124.2,447.7,170.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,17,RIGHT,20.91,143,437.67,146.21,TRUE,7769,7911,453.9,201.4,1598.6,85.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,18,LEFT,1.34,18,89.8,74.25,FALSE,8468,8485,1594.8,159.4,1526.7,180.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,19,DOWN,0.89,17,60.16,52.35,FALSE,8858,8874,1516.4,174.4,1488.4,203.2,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,20,LEFT,14.88,56,481.07,265.63,FALSE,9145,9200,1494.9,196.1,808.8,516.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,21,LEFT,9.53,47,345.85,202.71,FALSE,9383,9429,811,501.7,279.9,496.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,22,DOWN,3.94,30,208.21,131.38,FALSE,10159,10188,295.8,471.4,259.1,632.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,23,RIGHT,8.09,62,375.6,130.55,FALSE,10577,10638,267.9,620.9,722.4,665.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,24,DOWN,0.64,16,47.96,39.95,FALSE,10661,10676,708,654.7,714.3,680.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,25,UP,3.29,44,183.69,74.78,FALSE,10776,10819,701.7,673.7,798.1,558.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,26,RIGHT,1.99,24,131.69,83.1,FALSE,11066,11089,794.7,559.1,881.1,509.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,27,RIGHT,6.96,45,284.77,154.61,FALSE,11333,11377,884.9,499,1263.7,477.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,28,RIGHT,1.84,23,140.63,80.05,FALSE,11755,11777,1248,479.8,1321.8,429.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,29,DOWN,8.39,52,337.02,161.33,FALSE,11969,12020,1326.8,455.4,1090.8,753.7,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,30,LEFT,1.92,24,146.58,80.05,FALSE,12220,12243,1094.8,767.4,988.3,780,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,31,LEFT,5.58,35,272.58,159.33,FALSE,12599,12633,998.5,792.9,696.8,729.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,32,LEFT,7.71,50,341.93,154.18,FALSE,12968,13017,680.7,736.7,246.4,680,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,33,RIGHT,13.25,189,544.96,70.12,FALSE,13289,13477,222.6,679.9,974.8,741.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,34,LEFT,1.07,22,86.93,48.7,FALSE,13530,13551,982,734.4,935.5,763,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,35,RIGHT,9.67,44,402,219.87,FALSE,13852,13895,933,761.9,1474.5,840.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,36,DOWN,2.33,25,162,93.32,FALSE,14203,14227,1464.7,894.6,1476.4,999.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,37,UP,0.83,15,59.32,55.04,FALSE,14487,14501,1475.1,1004.4,1473.8,966.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,38,UP,10.07,62,413.67,162.38,FALSE,14657,14718,1467,975.9,1695,570.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,39,UP,12.55,69,456.03,181.84,FALSE,15060,15128,1689.3,588.9,1683.9,77,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,40,DOWN,1.73,19,119.06,91.18,FALSE,15398,15416,1670.9,91.7,1618.6,149.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,41,LEFT,17.17,58,452.77,295.96,FALSE,15693,15750,1611.6,155.9,673.9,228.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,42,DOWN,7.19,35,348.52,205.47,FALSE,16031,16065,673.2,217.8,538.1,485.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,43,DOWN,2.36,25,146.14,94.23,FALSE,16479,16503,540.3,478.9,504.8,571.3,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,44,UP,5.18,32,271,161.77,FALSE,16669,16700,514.1,557.2,706.5,403,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,45,DOWN,7.64,49,377.49,155.91,FALSE,17077,17125,703,411.5,468.5,671.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,46,UP,2.75,27,170.09,101.69,FALSE,17317,17343,460.9,698.8,424.4,587.1,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,47,RIGHT,18.6,63,409.02,295.23,FALSE,17851,17913,399.9,607.4,1451.5,623,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,48,UP,1.47,27,122.92,54.55,FALSE,18269,18295,1437.1,622,1495.6,578.7,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,49,UP,10.6,68,454.49,155.94,FALSE,18547,18614,1501.1,587.5,1607,164.9,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,50,LEFT,2.96,34,110.71,86.96,FALSE,19043,19076,1606,175.2,1485.1,96.6,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,51,LEFT,13.87,58,372.2,239.07,FALSE,19428,19485,1472.2,100.5,727.9,185.4,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,52,LEFT,8.02,46,280.9,174.28,FALSE,19935,19980,745.7,172,313.4,228,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,53,DOWN,4.18,44,305.83,94.94,FALSE,20328,20371,313.7,207.2,297.6,373.7,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2018-4_2_F1,54,DOWN,3.54,26,224.54,136.1,FALSE,20666,20691,303,392,285.4,536,2018,VisualSearch_Star,Female,1,sheep.jpg
1,2019-6_1_m2,1,RIGHT,1.21,20,83.13,60.72,FALSE,684,700,824.8,382,875.9,360.9,2019,SocialEngagement,Male,2,sheep.jpg
1,2019-6_1_m2,2,DOWN,1.1,36,155.5,30.6,FALSE,956,988,854.8,363.3,837.5,403.2,2019,SocialEngagement,Male,2,sheep.jpg
1,2019-6_1_m2,3,.,0.26,20,57.78,13,FALSE,1160,1176,823.9,416.2,819.6,425.6,2019,SocialEngagement,Male,2,sheep.jpg
1,2019-6_1_m2,4,.,0.2,16,31.47,12.59,FALSE,1672,1684,816.3,425.6,824.7,429.3,2019,SocialEngagement,Male,2,sheep.jpg
1,2019-6_1_m2,5,DOWN,4.8,56,358.87,85.71,FALSE,2340,2392,808.7,436.3,749,618.9,2019,SocialEngagement,Male,2,sheep.jpg
